calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood,workout_type_encoded,weather_conditions_encoded,location_encoded,mood_encoded,calories_burned_normalized,distance_km_normalized,active_minutes_normalized,sleep_hours_normalized,heart_rate_avg_normalized
3730.76,12.56,122,8.1,150,Cycling,Clear,Park,Neutral,0,0,2,1,0.892315693,0.628,0.084781098,0.675,0.756302521
2408.81,15.59,100,0.7,142,Cycling,Fog,Home,Happy,0,1,1,0,0.363514541,0.7795,0.069492703,0.058333333,0.68907563
3123.01,7.14,1419,8.2,109,Cycling,Clear,Home,Stressed,0,0,1,2,0.649205968,0.357,0.986101459,0.683333333,0.411764706
3518.19,16.37,782,10,81,Cycling,Clear,Park,Happy,0,0,2,0,0.807284291,0.8185,0.54343294,0.833333333,0.176470588
3413.39,16.32,327,11.1,64,Cycling,Snow,Park,Happy,0,3,2,0,0.765362615,0.816,0.22724114,0.925,0.033613445
3159.99,8.6,420,3.3,113,Cycling,Rain,Park,Stressed,0,2,2,2,0.66399856,0.43,0.291869354,0.275,0.445378151
3588.78,7.76,847,3.9,128,Cycling,Fog,Gym,Tired,0,1,0,3,0.835521421,0.388,0.588603197,0.325,0.571428571
3692.67,17.46,134,7.4,101,Cycling,Clear,Home,Stressed,0,0,1,2,0.877079083,0.873,0.093120222,0.616666667,0.344537815
1719.26,7.04,172,4.4,157,Cycling,Fog,Home,Happy,0,1,1,0,0.087683507,0.352,0.11952745,0.366666667,0.81512605
2166.23,1.47,992,0.3,76,Cycling,Fog,Park,Happy,0,1,2,0,0.266478659,0.0735,0.689367616,0.025,0.134453782
2153.24,7.06,1403,2.4,110,Cycling,Fog,Home,Stressed,0,1,1,2,0.261282451,0.353,0.974982627,0.2,0.420168067
3675.98,16.59,1415,8.8,129,Cycling,Snow,Home,Tired,0,3,1,3,0.870402816,0.8295,0.983321751,0.733333333,0.579831933
2712.53,7.43,735,11.2,172,Cycling,Clear,Gym,Stressed,0,0,0,2,0.4850074,0.3715,0.510771369,0.933333333,0.941176471
3506.4,11.4,1074,10.5,137,Cycling,Fog,Home,Tired,0,1,1,3,0.802568103,0.57,0.746351633,0.875,0.647058824
3559.38,11.31,121,0,163,Cycling,Fog,Park,Neutral,0,1,2,1,0.82376095,0.5655,0.084086171,0,0.865546218
2332.53,18.84,847,4.4,71,Cycling,Rain,Park,Neutral,0,2,2,1,0.33300132,0.942,0.588603197,0.366666667,0.092436975
1528.92,8.83,804,10.4,82,Cycling,Fog,Park,Neutral,0,1,2,1,0.011544462,0.4415,0.558721334,0.866666667,0.18487395
3484.79,8.68,190,7.8,123,Cycling,Snow,Gym,Tired,0,3,0,3,0.793923757,0.434,0.132036136,0.65,0.529411765
2441.93,15.94,1121,9.5,125,Cycling,Rain,Park,Happy,0,2,2,0,0.376763071,0.797,0.779013204,0.791666667,0.546218487
2576.98,1.98,357,11.1,170,Cycling,Rain,Home,Neutral,0,2,1,1,0.430785231,0.099,0.248088951,0.925,0.924369748
2531.87,9.91,1109,6.8,130,Cycling,Clear,Park,Happy,0,0,2,0,0.41274051,0.4955,0.770674079,0.566666667,0.588235294
2504.33,17.53,222,1,142,Cycling,Snow,Gym,Stressed,0,3,0,2,0.401724069,0.8765,0.154273801,0.083333333,0.68907563
3042.11,1.76,1404,7.4,149,Cycling,Rain,Park,Neutral,0,2,2,1,0.616844674,0.088,0.975677554,0.616666667,0.74789916
3688.03,6.06,605,2.4,90,Cycling,Rain,Gym,Neutral,0,2,0,1,0.875223009,0.303,0.420430855,0.2,0.25210084
1536.79,16.13,726,1.6,80,Cycling,Rain,Gym,Tired,0,2,0,3,0.014692588,0.8065,0.504517026,0.133333333,0.168067227
2540.57,9.76,852,0.8,175,Cycling,Rain,Home,Happy,0,2,1,0,0.416220649,0.488,0.592077832,0.066666667,0.966386555
2703.28,11.06,105,8.8,120,Cycling,Snow,Gym,Tired,0,3,0,3,0.481307252,0.553,0.072967338,0.733333333,0.504201681
3543.15,1.21,178,4,76,Cycling,Snow,Home,Tired,0,3,1,3,0.817268691,0.0605,0.123697012,0.333333333,0.134453782
3714.26,13.15,459,2.3,167,Cycling,Snow,Home,Neutral,0,3,1,1,0.885715429,0.6575,0.318971508,0.191666667,0.899159664
2237.27,4.5,524,10.8,123,Cycling,Rain,Park,Happy,0,2,2,0,0.294895796,0.225,0.364141765,0.9,0.529411765
2623.93,17.11,784,4.7,85,Cycling,Snow,Gym,Stressed,0,3,0,2,0.449565983,0.8555,0.544822794,0.391666667,0.210084034
3635.99,1.05,263,4.1,65,Cycling,Fog,Home,Neutral,0,1,1,1,0.854406176,0.0525,0.18276581,0.341666667,0.042016807
2257.38,7.52,438,3.6,175,Cycling,Rain,Park,Happy,0,2,2,0,0.302940118,0.376,0.30437804,0.3,0.966386555
2193.84,14.62,1125,1.3,124,Cycling,Clear,Park,Neutral,0,0,2,1,0.277523101,0.731,0.781792912,0.108333333,0.537815126
1835.75,1.24,492,1,168,Cycling,Fog,Gym,Happy,0,1,0,0,0.134281371,0.062,0.3419041,0.083333333,0.907563025
2392.74,10.43,845,6.6,158,Cycling,Snow,Home,Neutral,0,3,1,1,0.357086283,0.5215,0.587213343,0.55,0.823529412
3129.43,9.62,1295,8.4,100,Cycling,Fog,Home,Stressed,0,1,1,2,0.651774071,0.481,0.899930507,0.7,0.336134454
1973.63,13.75,1239,0.7,118,Cycling,Clear,Gym,Stressed,0,0,0,2,0.189435577,0.6875,0.861014593,0.058333333,0.487394958
2384.14,7.72,742,11.1,165,Cycling,Fog,Park,Tired,0,1,2,3,0.353646146,0.386,0.515635858,0.925,0.882352941
3425.09,8,1168,4.7,102,Cycling,Snow,Park,Neutral,0,3,2,1,0.770042802,0.4,0.811674774,0.391666667,0.352941176
2719.16,12.21,914,0.6,84,Cycling,Rain,Park,Tired,0,2,2,3,0.487659506,0.6105,0.635163308,0.05,0.201680672
3502.39,15.49,1111,2.9,95,Cycling,Rain,Home,Neutral,0,2,1,1,0.800964039,0.7745,0.772063933,0.241666667,0.294117647
3102.18,17.97,1220,8.1,102,Cycling,Fog,Gym,Tired,0,1,0,3,0.640873635,0.8985,0.84781098,0.675,0.352941176
2960.44,13.5,108,0.3,159,Cycling,Clear,Park,Happy,0,0,2,0,0.584175367,0.675,0.07505212,0.025,0.831932773
1725.12,15.17,1421,2.8,152,Cycling,Snow,Home,Tired,0,3,1,3,0.090027601,0.7585,0.987491313,0.233333333,0.773109244
3830.38,3.62,1217,9.3,71,Cycling,Fog,Park,Happy,0,1,2,0,0.932165287,0.181,0.845726199,0.775,0.092436975
1942.13,15.48,657,1.4,162,Cycling,Fog,Park,Tired,0,1,2,3,0.176835073,0.774,0.45656706,0.116666667,0.857142857
1634.49,12.3,696,8.3,93,Cycling,Rain,Park,Neutral,0,2,2,1,0.053774151,0.615,0.483669215,0.691666667,0.277310924
2077.96,14.34,1136,2.2,146,Cycling,Snow,Home,Stressed,0,3,1,2,0.231169247,0.717,0.789437109,0.183333333,0.722689076
3953.4,7.36,128,8.7,126,Cycling,Fog,Gym,Stressed,0,1,0,2,0.981375255,0.368,0.08895066,0.725,0.554621849
2686.21,18,1210,10.1,167,Cycling,Snow,Gym,Stressed,0,3,0,2,0.474478979,0.9,0.84086171,0.841666667,0.899159664
3294.97,13.14,742,7.2,164,Cycling,Clear,Park,Tired,0,0,2,3,0.71799272,0.657,0.515635858,0.6,0.87394958
2561.54,5.08,1087,11.9,99,Cycling,Fog,Home,Tired,0,1,1,3,0.424608984,0.254,0.755385685,0.991666667,0.327731092
2572.61,2.99,733,8.4,109,Cycling,Clear,Home,Neutral,0,0,1,1,0.429037161,0.1495,0.509381515,0.7,0.411764706
2678.74,11.62,1134,3.9,89,Cycling,Snow,Park,Neutral,0,3,2,1,0.47149086,0.581,0.788047255,0.325,0.243697479
1986.2,1.58,463,9,149,Cycling,Snow,Park,Stressed,0,3,2,2,0.194463779,0.079,0.321751216,0.75,0.74789916
2542.1,6.7,127,3.3,113,Cycling,Snow,Home,Neutral,0,3,1,1,0.416832673,0.335,0.088255733,0.275,0.445378151
2646.27,6.62,187,11.4,140,Cycling,Rain,Gym,Stressed,0,2,0,2,0.45850234,0.331,0.129951355,0.95,0.672268908
3946.81,1.6,749,9,115,Cycling,Snow,Home,Tired,0,3,1,3,0.97873915,0.08,0.520500347,0.75,0.462184874
2259.65,16.8,1314,2.8,115,Cycling,Snow,Park,Tired,0,3,2,3,0.303848154,0.84,0.913134121,0.233333333,0.462184874
2218.89,3.3,724,10.5,114,Cycling,Rain,Park,Neutral,0,2,2,1,0.287543502,0.165,0.503127172,0.875,0.453781513
2880.91,15.65,686,2.4,100,Cycling,Fog,Park,Happy,0,1,2,0,0.552362094,0.7825,0.476719944,0.2,0.336134454
3927.45,6.15,945,7.1,75,Cycling,Snow,Park,Stressed,0,3,2,2,0.97099484,0.3075,0.656706046,0.591666667,0.12605042
1790.13,3.86,778,2.3,101,Cycling,Snow,Park,Happy,0,3,2,0,0.116032641,0.193,0.540653231,0.191666667,0.344537815
1743.01,16.45,1028,3.6,165,Cycling,Fog,Gym,Tired,0,1,0,3,0.097183887,0.8225,0.71438499,0.3,0.882352941
2754.48,18.4,493,6.9,124,Cycling,Rain,Home,Happy,0,2,1,0,0.501788072,0.92,0.342599027,0.575,0.537815126
1672.17,8.24,898,2.8,73,Cycling,Rain,Gym,Neutral,0,2,0,1,0.068846754,0.412,0.624044475,0.233333333,0.109243697
2184.94,0.81,661,3.6,117,Cycling,Snow,Gym,Neutral,0,3,0,1,0.273962959,0.0405,0.459346769,0.3,0.478991597
3002.33,11.65,487,8.1,94,Cycling,Clear,Home,Stressed,0,0,1,2,0.600932037,0.5825,0.338429465,0.675,0.285714286
3404.15,12.84,205,10.7,116,Cycling,Snow,Park,Stressed,0,3,2,2,0.761666467,0.642,0.142460042,0.891666667,0.470588235
3809.2,16.1,68,3.4,93,Cycling,Fog,Home,Tired,0,1,1,3,0.923692948,0.805,0.047255038,0.283333333,0.277310924
2903.52,18.33,1076,8,174,Cycling,Snow,Park,Tired,0,3,2,3,0.561406456,0.9165,0.747741487,0.666666667,0.957983193
3460.31,16.6,737,1.7,131,Cycling,Snow,Gym,Stressed,0,3,0,2,0.784131365,0.83,0.512161223,0.141666667,0.596638655
3882.85,12.47,373,2.9,63,Cycling,Fog,Park,Happy,0,1,2,0,0.953154126,0.6235,0.259207783,0.241666667,0.025210084
2256.71,16.17,1300,10.6,158,Cycling,Clear,Gym,Stressed,0,0,0,2,0.302672107,0.8085,0.903405142,0.883333333,0.823529412
3262.29,10.76,862,1.5,109,Cycling,Rain,Gym,Neutral,0,2,0,1,0.704920197,0.538,0.599027102,0.125,0.411764706
2009.5,2.91,787,7.7,147,Cycling,Clear,Park,Happy,0,0,2,0,0.203784151,0.1455,0.546907575,0.641666667,0.731092437
2662.9,1.8,1,7,73,Cycling,Snow,Gym,Neutral,0,3,0,1,0.465154606,0.09,0.000694927,0.583333333,0.109243697
1506.48,7.78,227,11,139,Cycling,Rain,Gym,Stressed,0,2,0,2,0.002568103,0.389,0.157748436,0.916666667,0.663865546
3547.1,5.09,646,8.1,142,Cycling,Fog,Gym,Tired,0,1,0,3,0.818848754,0.2545,0.448922863,0.675,0.68907563
3589.39,5.91,775,9.6,161,Cycling,Snow,Gym,Happy,0,3,0,0,0.835765431,0.2955,0.53856845,0.8,0.848739496
3864.23,6.68,1258,4.7,99,Cycling,Fog,Gym,Stressed,0,1,0,2,0.945705828,0.334,0.874218207,0.391666667,0.327731092
2096.67,11.05,1276,6.5,68,Cycling,Fog,Home,Neutral,0,1,1,1,0.238653546,0.5525,0.886726894,0.541666667,0.067226891
3338.15,2.61,1095,1.7,82,Cycling,Snow,Park,Tired,0,3,2,3,0.735265411,0.1305,0.760945101,0.141666667,0.18487395
1894.32,11.03,193,7.9,67,Cycling,Rain,Home,Neutral,0,2,1,1,0.157710308,0.5515,0.134120917,0.658333333,0.058823529
2775.83,11.55,999,3.3,172,Cycling,Fog,Home,Stressed,0,1,1,2,0.510328413,0.5775,0.694232106,0.275,0.941176471
1508.63,14.37,298,4.6,76,Cycling,Fog,Park,Tired,0,1,2,3,0.003428137,0.7185,0.207088256,0.383333333,0.134453782
3036.26,8.82,666,11.2,148,Cycling,Rain,Park,Tired,0,2,2,3,0.61450458,0.441,0.462821404,0.933333333,0.739495798
3032.21,11.95,832,2.9,116,Cycling,Snow,Home,Stressed,0,3,1,2,0.612884515,0.5975,0.578179291,0.241666667,0.470588235
2725.07,5.86,583,9.1,115,Cycling,Snow,Home,Happy,0,3,1,0,0.490023601,0.293,0.40514246,0.758333333,0.462184874
2613.08,4.41,670,6.5,156,Cycling,Snow,Park,Neutral,0,3,2,1,0.445225809,0.2205,0.465601112,0.541666667,0.806722689
3659.92,1.33,667,1.8,166,Cycling,Fog,Home,Neutral,0,1,1,1,0.863978559,0.0665,0.463516331,0.15,0.890756303
3814.67,18.66,462,8.9,163,Cycling,Clear,Park,Happy,0,0,2,0,0.925881035,0.933,0.321056289,0.741666667,0.865546218
3814.98,15.21,783,6,114,Cycling,Fog,Home,Happy,0,1,1,0,0.92600504,0.7605,0.544127867,0.5,0.453781513
2304.41,18.44,6,7.5,153,Cycling,Fog,Park,Happy,0,1,2,0,0.32175287,0.922,0.004169562,0.625,0.781512605
3699.84,19.34,562,2.4,165,Cycling,Snow,Home,Happy,0,3,1,0,0.879947198,0.967,0.390548992,0.2,0.882352941
2856.9,8.1,178,5.5,97,Cycling,Snow,Gym,Stressed,0,3,0,2,0.54275771,0.405,0.123697012,0.458333333,0.31092437
1915.68,18.16,753,5.7,149,Cycling,Snow,Gym,Tired,0,3,0,3,0.16625465,0.908,0.523280056,0.475,0.74789916
2857.86,3.36,428,6.8,176,Cycling,Snow,Gym,Tired,0,3,0,3,0.543141726,0.168,0.29742877,0.566666667,0.974789916
2437.43,0.22,658,6.4,165,Cycling,Rain,Park,Neutral,0,2,2,1,0.374962999,0.011,0.457261987,0.533333333,0.882352941
3975.71,3.33,1379,7.8,134,Cycling,Rain,Home,Neutral,0,2,1,1,0.990299612,0.1665,0.958304378,0.65,0.621848739
2009.45,6.92,174,2.2,170,Cycling,Rain,Home,Stressed,0,2,1,2,0.203764151,0.346,0.120917304,0.183333333,0.924369748
1548.8,5.76,251,8.5,74,Cycling,Snow,Gym,Tired,0,3,0,3,0.01949678,0.288,0.174426685,0.708333333,0.117647059
2658.58,13.74,1042,3.5,68,Cycling,Clear,Park,Neutral,0,0,2,1,0.463426537,0.687,0.724113968,0.291666667,0.067226891
1878.93,2.49,600,10,60,Cycling,Fog,Home,Tired,0,1,1,3,0.151554062,0.1245,0.41695622,0.833333333,0
3634.13,19.58,267,5.9,113,Cycling,Fog,Park,Neutral,0,1,2,1,0.853662146,0.979,0.185545518,0.491666667,0.445378151
1715.29,0,958,6.7,75,Cycling,Snow,Home,Happy,0,3,1,0,0.086095444,0,0.665740097,0.558333333,0.12605042
2141.91,8.53,1318,6.8,92,Cycling,Clear,Gym,Stressed,0,0,0,2,0.25675027,0.4265,0.915913829,0.566666667,0.268907563
3249.48,3.73,753,8.9,124,Cycling,Rain,Park,Neutral,0,2,2,1,0.699795992,0.1865,0.523280056,0.741666667,0.537815126
2500.52,16.37,1418,6.9,63,Cycling,Clear,Park,Happy,0,0,2,0,0.400200008,0.8185,0.985406532,0.575,0.025210084
2145.11,12.51,357,9.4,156,Cycling,Clear,Park,Tired,0,0,2,3,0.258030321,0.6255,0.248088951,0.783333333,0.806722689
2432.58,14.92,506,8,71,Cycling,Clear,Park,Happy,0,0,2,0,0.373022921,0.746,0.351633079,0.666666667,0.092436975
2843.5,14.35,536,1.3,66,Cycling,Fog,Gym,Happy,0,1,0,0,0.537397496,0.7175,0.37248089,0.108333333,0.050420168
3114.26,2.65,789,8.4,174,Cycling,Rain,Home,Happy,0,2,1,0,0.645705828,0.1325,0.548297429,0.7,0.957983193
1832.54,14.42,760,5.8,110,Cycling,Clear,Gym,Stressed,0,0,0,2,0.13299732,0.721,0.528144545,0.483333333,0.420168067
2257.24,16.63,1321,5.7,77,Cycling,Snow,Gym,Stressed,0,3,0,2,0.302884115,0.8315,0.91799861,0.475,0.142857143
2349.79,16.64,959,2,174,Cycling,Fog,Park,Tired,0,1,2,3,0.339905596,0.832,0.666435024,0.166666667,0.957983193
3402.6,17.32,519,1.4,66,Cycling,Rain,Gym,Stressed,0,2,0,2,0.761046442,0.866,0.36066713,0.116666667,0.050420168
1755.18,18.08,668,10,104,Cycling,Rain,Park,Happy,0,2,2,0,0.102052082,0.904,0.464211258,0.833333333,0.369747899
3113.85,15.63,1023,5.4,151,Cycling,Fog,Gym,Happy,0,1,0,0,0.645541822,0.7815,0.710910354,0.45,0.764705882
1712.05,14.09,295,9.5,81,Cycling,Snow,Home,Neutral,0,3,1,1,0.084799392,0.7045,0.205003475,0.791666667,0.176470588
1799.84,4.17,516,9.4,145,Cycling,Rain,Home,Happy,0,2,1,0,0.119916797,0.2085,0.358582349,0.783333333,0.714285714
3885.29,7.61,214,11,102,Cycling,Fog,Home,Neutral,0,1,1,1,0.954130165,0.3805,0.148714385,0.916666667,0.352941176
1822.46,17.69,1237,5.5,108,Cycling,Clear,Park,Stressed,0,0,2,2,0.128965159,0.8845,0.859624739,0.458333333,0.403361345
3558.83,19.14,1148,1.9,146,Cycling,Fog,Home,Stressed,0,1,1,2,0.823540942,0.957,0.797776233,0.158333333,0.722689076
3502.4,3.49,100,9.2,179,Cycling,Clear,Home,Happy,0,0,1,0,0.800968039,0.1745,0.069492703,0.766666667,1
3196.97,5.07,939,9,112,Cycling,Rain,Home,Neutral,0,2,1,1,0.678791152,0.2535,0.652536484,0.75,0.43697479
2777.49,7.98,764,4.9,80,Cycling,Clear,Park,Tired,0,0,2,3,0.51099244,0.399,0.530924253,0.408333333,0.168067227
1804.32,12.94,1255,6.8,116,Cycling,Clear,Gym,Happy,0,0,0,0,0.121708868,0.647,0.872133426,0.566666667,0.470588235
3796.26,19.32,574,1,116,Cycling,Fog,Home,Happy,0,1,1,0,0.918516741,0.966,0.398888117,0.083333333,0.470588235
1679.61,5.86,21,10.8,149,Cycling,Snow,Gym,Stressed,0,3,0,2,0.071822873,0.293,0.014593468,0.9,0.74789916
1531.71,15.03,651,10.3,145,Cycling,Snow,Park,Stressed,0,3,2,2,0.012660506,0.7515,0.452397498,0.858333333,0.714285714
2645.86,9.66,467,2.4,177,Cycling,Clear,Gym,Tired,0,0,0,3,0.458338334,0.483,0.324530924,0.2,0.983193277
2036.34,7.02,1087,8,98,Cycling,Clear,Gym,Neutral,0,0,0,1,0.214520581,0.351,0.755385685,0.666666667,0.319327731
1859.09,17.65,641,8.9,93,Cycling,Clear,Home,Stressed,0,0,1,2,0.143617745,0.8825,0.445448228,0.741666667,0.277310924
1961.67,3.64,14,11.3,74,Cycling,Rain,Home,Stressed,0,2,1,2,0.184651386,0.182,0.009728978,0.941666667,0.117647059
1676.27,11.39,1019,4.2,121,Cycling,Clear,Gym,Tired,0,0,0,3,0.070486819,0.5695,0.708130646,0.35,0.512605042
2386.55,7.26,1097,6.1,76,Cycling,Clear,Home,Neutral,0,0,1,1,0.354610184,0.363,0.762334955,0.508333333,0.134453782
2615.16,4.35,837,10.2,169,Cycling,Clear,Home,Neutral,0,0,1,1,0.446057842,0.2175,0.581653926,0.85,0.915966387
2036.31,12.76,633,2.6,154,Cycling,Rain,Home,Stressed,0,2,1,2,0.21450858,0.638,0.439888812,0.216666667,0.789915966
1739.82,19.84,607,9.6,160,Cycling,Fog,Home,Tired,0,1,1,3,0.095907836,0.992,0.421820709,0.8,0.840336134
1807.28,12.24,506,6.5,102,Cycling,Rain,Home,Neutral,0,2,1,1,0.122892916,0.612,0.351633079,0.541666667,0.352941176
3617.15,12.69,1351,6.8,122,Cycling,Clear,Home,Stressed,0,0,1,2,0.846869875,0.6345,0.938846421,0.566666667,0.521008403
1749.32,3.61,548,6.7,179,Cycling,Clear,Gym,Tired,0,0,0,3,0.099707988,0.1805,0.380820014,0.558333333,1
3233.12,15.61,59,4.1,85,Cycling,Fog,Home,Neutral,0,1,1,1,0.69325173,0.7805,0.041000695,0.341666667,0.210084034
2305.42,7.73,1371,7.9,100,Cycling,Clear,Home,Neutral,0,0,1,1,0.322156886,0.3865,0.952744962,0.658333333,0.336134454
2762.26,17.06,1215,1.9,105,Cycling,Rain,Home,Neutral,0,2,1,1,0.504900196,0.853,0.844336345,0.158333333,0.378151261
3250.91,14.83,1424,8.5,166,Cycling,Snow,Park,Stressed,0,3,2,2,0.700368015,0.7415,0.989576095,0.708333333,0.890756303
2710.6,1.93,513,9.8,166,Cycling,Rain,Home,Happy,0,2,1,0,0.484235369,0.0965,0.356497568,0.816666667,0.890756303
3423.62,5.79,29,1,101,Cycling,Rain,Home,Stressed,0,2,1,2,0.769454778,0.2895,0.020152884,0.083333333,0.344537815
3134.27,12.72,860,6.9,179,Cycling,Fog,Gym,Stressed,0,1,0,2,0.653710148,0.636,0.597637248,0.575,1
3806.99,17.46,997,8.2,175,Cycling,Clear,Home,Happy,0,0,1,0,0.922808912,0.873,0.692842252,0.683333333,0.966386555
1593.83,10.39,896,5.5,130,Cycling,Snow,Park,Neutral,0,3,2,1,0.0375095,0.5195,0.622654621,0.458333333,0.588235294
3324.78,18.25,245,2.4,89,Cycling,Snow,Park,Stressed,0,3,2,2,0.729917197,0.9125,0.170257123,0.2,0.243697479
1609.33,13.1,538,4.3,81,Cycling,Fog,Park,Neutral,0,1,2,1,0.043709748,0.655,0.373870744,0.358333333,0.176470588
1887.48,13.08,88,9.8,154,Cycling,Snow,Park,Stressed,0,3,2,2,0.154974199,0.654,0.061153579,0.816666667,0.789915966
3764.48,5.75,48,10.6,176,Cycling,Snow,Home,Neutral,0,3,1,1,0.905804232,0.2875,0.033356498,0.883333333,0.974789916
2536.18,7.19,551,3.7,152,Cycling,Rain,Gym,Stressed,0,2,0,2,0.414464579,0.3595,0.382904795,0.308333333,0.773109244
3236.38,3.83,1246,9.2,86,Cycling,Fog,Home,Tired,0,1,1,3,0.694555782,0.1915,0.865879083,0.766666667,0.218487395
1603.53,11.7,1422,2.1,156,Cycling,Snow,Park,Neutral,0,3,2,1,0.041389656,0.585,0.98818624,0.175,0.806722689
2533.26,16.3,1274,8.4,72,Cycling,Snow,Gym,Happy,0,3,0,0,0.413296532,0.815,0.88533704,0.7,0.100840336
3358.84,10.36,1337,11.8,80,Cycling,Clear,Home,Happy,0,0,1,0,0.743541742,0.518,0.929117443,0.983333333,0.168067227
3447.82,4.46,51,7.7,171,Cycling,Snow,Gym,Tired,0,3,0,3,0.779135165,0.223,0.035441279,0.641666667,0.932773109
3583.61,6.54,611,8,100,Cycling,Fog,Home,Stressed,0,1,1,2,0.833453338,0.327,0.424600417,0.666666667,0.336134454
3340.51,5.91,78,5.7,114,Cycling,Snow,Gym,Tired,0,3,0,3,0.736209448,0.2955,0.054204309,0.475,0.453781513
3715.07,7.01,1204,3.1,106,Cycling,Rain,Home,Happy,0,2,1,0,0.886039442,0.3505,0.836692147,0.258333333,0.386554622
1944.82,17.73,425,0.3,170,Cycling,Fog,Home,Happy,0,1,1,0,0.177911116,0.8865,0.295343989,0.025,0.924369748
2066.32,13.9,424,4,88,Cycling,Snow,Gym,Tired,0,3,0,3,0.226513061,0.695,0.294649062,0.333333333,0.235294118
2150.63,17.13,1148,9.6,163,Cycling,Clear,Gym,Tired,0,0,0,3,0.26023841,0.8565,0.797776233,0.8,0.865546218
2356.24,9.26,1213,11.1,136,Cycling,Snow,Home,Happy,0,3,1,0,0.342485699,0.463,0.842946491,0.925,0.638655462
2417.89,6.41,1301,4.9,172,Cycling,Snow,Gym,Neutral,0,3,0,1,0.367146686,0.3205,0.904100069,0.408333333,0.941176471
2771.37,6.3,603,8.9,119,Cycling,Fog,Home,Tired,0,1,1,3,0.508544342,0.315,0.419041001,0.741666667,0.495798319
2688.13,1.5,1207,2.4,168,Cycling,Snow,Home,Happy,0,3,1,0,0.47524701,0.075,0.838776928,0.2,0.907563025
2852.08,2.46,154,5.7,109,Cycling,Snow,Home,Stressed,0,3,1,2,0.540829633,0.123,0.107018763,0.475,0.411764706
3397.85,7.94,940,0.7,172,Cycling,Clear,Park,Stressed,0,0,2,2,0.759146366,0.397,0.653231411,0.058333333,0.941176471
2409.47,9.93,841,4.9,152,Cycling,Clear,Home,Neutral,0,0,1,1,0.363778551,0.4965,0.584433634,0.408333333,0.773109244
3505.3,0.88,1234,6.8,91,Cycling,Rain,Park,Happy,0,2,2,0,0.802128085,0.044,0.857539958,0.566666667,0.260504202
1981.43,10.59,1388,0.9,149,Cycling,Rain,Park,Neutral,0,2,2,1,0.192555702,0.5295,0.964558721,0.075,0.74789916
3042.33,14.98,219,8,95,Cycling,Rain,Gym,Tired,0,2,0,3,0.616932677,0.749,0.15218902,0.666666667,0.294117647
3505.92,13.24,284,9.9,166,Cycling,Rain,Park,Neutral,0,2,2,1,0.802376095,0.662,0.197359277,0.825,0.890756303
3137.41,2.08,650,9.7,122,Cycling,Snow,Park,Stressed,0,3,2,2,0.654966199,0.104,0.451702571,0.808333333,0.521008403
3502.54,3.58,421,8.1,135,Cycling,Clear,Park,Stressed,0,0,2,2,0.801024041,0.179,0.292564281,0.675,0.630252101
2650.08,3.86,1020,3.5,121,Cycling,Rain,Home,Happy,0,2,1,0,0.460026401,0.193,0.708825573,0.291666667,0.512605042
2278.16,5.37,1351,4.4,71,Cycling,Snow,Gym,Tired,0,3,0,3,0.31125245,0.2685,0.938846421,0.366666667,0.092436975
3158.89,12.31,225,3.8,115,Cycling,Rain,Park,Stressed,0,2,2,2,0.663558542,0.6155,0.156358582,0.316666667,0.462184874
2005.06,13.98,865,9.9,139,Cycling,Clear,Gym,Happy,0,0,0,0,0.20200808,0.699,0.601111883,0.825,0.663865546
3498.48,4.02,592,6.8,160,Cycling,Clear,Gym,Tired,0,0,0,3,0.799399976,0.201,0.411396803,0.566666667,0.840336134
1843.66,18.78,44,0.8,90,Cycling,Snow,Gym,Stressed,0,3,0,2,0.137445498,0.939,0.030576789,0.066666667,0.25210084
3357.74,14.73,309,10.4,61,Cycling,Snow,Park,Tired,0,3,2,3,0.743101724,0.7365,0.214732453,0.866666667,0.008403361
1784.93,15.44,913,0.7,149,Cycling,Clear,Gym,Stressed,0,0,0,2,0.113952558,0.772,0.634468381,0.058333333,0.74789916
1942.06,13.51,1387,3.8,72,Cycling,Rain,Park,Tired,0,2,2,3,0.176807072,0.6755,0.963863794,0.316666667,0.100840336
3413.99,12.1,513,1.7,178,Cycling,Snow,Home,Happy,0,3,1,0,0.765602624,0.605,0.356497568,0.141666667,0.991596639
3948.95,12.35,1218,9.9,93,Cycling,Rain,Park,Tired,0,2,2,3,0.979595184,0.6175,0.846421126,0.825,0.277310924
1929.18,16.1,1091,2.2,102,Cycling,Clear,Park,Happy,0,0,2,0,0.171654866,0.805,0.758165393,0.183333333,0.352941176
1762.99,7.83,1130,6.2,167,Cycling,Rain,Home,Tired,0,2,1,3,0.105176207,0.3915,0.785267547,0.516666667,0.899159664
3782.35,17.25,749,6.1,108,Cycling,Rain,Home,Tired,0,2,1,3,0.912952518,0.8625,0.520500347,0.508333333,0.403361345
3178.52,7.53,1433,8.8,156,Cycling,Rain,Park,Tired,0,2,2,3,0.671410856,0.3765,0.995830438,0.733333333,0.806722689
3547.45,15.13,561,6.7,104,Cycling,Rain,Gym,Stressed,0,2,0,2,0.81898876,0.7565,0.389854065,0.558333333,0.369747899
3723.77,5.4,282,7.3,102,Cycling,Rain,Home,Happy,0,2,1,0,0.889519581,0.27,0.195969423,0.608333333,0.352941176
